UTC0;Input0;134_0;76_0;125_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
1/31/2019 2:57:00 PM;55.53;0.306521739130435;69.0999060464741;1.55449890270666
1/31/2019 3:21:00 PM;55.51;0.289130434782609;68.4189364504979;1.51792245793709
1/31/2019 3:57:00 PM;55.68;0.26304347826087;71.0321237050276;1.82882223847842
1/31/2019 4:29:00 PM;55.58;0.239855072463768;67.4942190988026;1.64594001463058
1/31/2019 5:08:00 PM;55.53;0.211594202898551;65.7313559536573;1.55449890270666
1/31/2019 5:48:00 PM;55.2;0.182608695652174;55.4393751581234;0.950987564008784
1/31/2019 6:01:00 PM;54.67;0.173188405797101;43.6250498464346;-0.0182882223847806
1/31/2019 6:29:00 PM;54.29;0.152898550724638;37.4610459100178;-0.713240673006585
1/31/2019 6:57:00 PM;54.15;0.132608695652174;35.4724468045119;-0.969275786393565
1/31/2019 7:28:00 PM;54.26;0.110144927536232;38.2462766808937;-0.768105340160939
1/31/2019 8:28:00 PM;54.29;0.0666666666666667;39.0162260613206;-0.713240673006585
1/31/2019 9:28:00 PM;54.38;0.0231884057971015;41.3776198246398;-0.548646671543521
1/31/2019 10:00:00 PM;54.42;0;42.4443250716048;-0.475493782004386
2/1/2019 12:00:00 AM;54.3;0.956521739130435;40.0876612146769;-0.20216871898548
2/1/2019 1:00:00 AM;54.4;0.91304347826087;42.9313311668863;-0.0183789744532219
2/1/2019 2:00:00 AM;54.11;0.869565217391304;37.3890336276634;-0.55136923359676
2/1/2019 3:00:00 AM;54.11;0.826086956521739;37.3890336276634;-0.55136923359676
2/1/2019 4:00:00 AM;54.11;0.782608695652174;37.3890336276634;-0.55136923359676
2/1/2019 5:00:00 AM;54.23;0.739130434782609;41.3051262368791;-0.330821540158059
2/1/2019 6:00:00 AM;54.13;0.695652173913043;39.1098358429551;-0.514611284690303
2/1/2019 7:00:00 AM;54.13;0.652173913043478;39.1098358429551;-0.514611284690303
2/1/2019 8:00:00 AM;54.25;0.608695652173913;43.303511131663;-0.294063591251602
2/1/2019 9:00:00 AM;53.93;0.565217391304348;36.1528855593578;-0.882190773754819
2/1/2019 10:00:00 AM;53.95;0.521739130434783;36.8547069651437;-0.845432824848362
2/1/2019 11:00:00 AM;54.2;0.478260869565217;44.9940557107617;-0.385958463517724
2/1/2019 12:00:00 PM;54.19;0.434782608695652;44.7456030146085;-0.404337437970959
2/1/2019 1:00:00 PM;54.14;0.391304347826087;43.4535841239094;-0.496232310237081
2/1/2019 1:41:00 PM;54.41;0.361594202898551;51.583568619289;0
2/1/2019 2:15:00 PM;54.56;0.33695652173913;55.4184503375168;0.275684616798393
2/1/2019 2:40:00 PM;54.96;0.318840579710145;63.6799525003189;1.01084359492741
2/1/2019 3:08:00 PM;54.67;0.298550724637681;55.6309343862591;0.477853335783873
2/1/2019 3:51:00 PM;54.94;0.267391304347826;60.6215002322139;0.974085646020954
2/1/2019 4:21:00 PM;55.04;0.245652173913043;62.3122921050678;1.15787539055321
2/1/2019 4:50:00 PM;54.95;0.22463768115942;59.822722067737;0.992464620474189
2/1/2019 5:36:00 PM;55.45;0.191304347826087;67.573753238089;1.91141334313546
2/1/2019 6:09:00 PM;55.95;0.167391304347826;73.1517647046294;2.83036206579674
2/1/2019 6:40:00 PM;55.76;0.144927536231884;68.3408115188318;2.48116155118545
2/1/2019 7:20:00 PM;55.4;0.115942028985507;60.2548459602157;1.81951847086933
2/1/2019 7:55:00 PM;55.75;0.0905797101449275;64.6357741820282;2.46278257673222
2/1/2019 8:55:00 PM;55.74;0.0471014492753623;64.4172995047105;2.444403602279
2/1/2019 9:55:00 PM;55.73;0.0036231884057971;64.1836648045108;2.42602462782577
2/1/2019 10:00:00 PM;55.77;0;64.734634729012;2.49954052563868
2/4/2019 12:00:00 AM;55.63;0.956521739130435;61.1868476037863;-0.16152189519023
2/4/2019 1:00:00 AM;55.62;0.91304347826087;60.9299804709257;-0.179468772433599
2/4/2019 2:00:00 AM;55.6;0.869565217391304;60.3839876550511;-0.215362526920311
2/4/2019 3:00:00 AM;55.76;0.826086956521739;63.2232401957728;0.0717875089734371
2/4/2019 4:00:00 AM;55.59;0.782608695652174;58.4314932782356;-0.233309404163667
2/4/2019 5:00:00 AM;55.64;0.739130434782609;59.4059997745308;-0.143575017946874
2/4/2019 6:00:00 AM;55.54;0.695652173913043;56.5505668886023;-0.323043790380473
2/4/2019 7:00:00 AM;55.65;0.652173913043478;58.8913043893014;-0.125628140703518
2/4/2019 8:00:00 AM;55.91;0.608695652173913;63.8487430226154;0.340990667623829
2/4/2019 9:00:00 AM;55.78;0.565217391304348;59.9555349081569;0.107681263460162
2/4/2019 10:00:00 AM;55.96;0.521739130434783;63.2930089050937;0.430725053840635
2/4/2019 11:00:00 AM;55.74;0.478260869565217;57.0360968493445;0.0358937544867249
2/4/2019 12:00:00 PM;55.55;0.434782608695652;52.2335718225227;-0.305096913137117
2/4/2019 1:00:00 PM;55.28;0.391304347826087;46.2711222571334;-0.789662598707821
2/4/2019 2:00:00 PM;54.96;0.347826086956522;40.3869314330693;-1.36396267049533
2/4/2019 2:27:00 PM;54.51;0.328260869565217;33.8650152920687;-2.17157214644652
2/4/2019 3:01:00 PM;54.23;0.303623188405797;30.5583210198124;-2.67408470926059
2/4/2019 3:12:00 PM;54.02;0.295652173913043;28.3244876387682;-3.05096913137113
2/4/2019 3:38:00 PM;54.33;0.276811594202899;35.7867885951511;-2.49461593682699
2/4/2019 4:14:00 PM;54.47;0.250724637681159;38.8815373779057;-2.24335965541996
2/4/2019 4:48:00 PM;54.53;0.226086956521739;40.211461448456;-2.13567839195979
2/4/2019 5:48:00 PM;54.73;0.182608695652174;44.5432964344275;-1.77674084709261
2/4/2019 6:48:00 PM;54.98;0.139130434782609;49.471463093066;-1.32806891600862
2/4/2019 7:36:00 PM;55;0.104347826086957;49.85537395752;-1.29217516152189
2/4/2019 8:36:00 PM;55.12;0.0608695652173913;52.2019765762037;-1.07681263460158
2/4/2019 9:36:00 PM;55.15;0.0173913043478261;52.796696164121;-1.0229720028715
2/4/2019 10:00:00 PM;55.24;0;54.6208626760707;-0.861450107681258
2/5/2019 12:00:00 AM;55.14;0.956521739130435;52.2067320545262;-0.217155266015196
2/5/2019 1:00:00 AM;55.08;0.91304347826087;50.7571741168565;-0.325732899022801
2/5/2019 2:00:00 AM;55.21;0.869565217391304;53.7533424183391;-0.0904813608396619
2/5/2019 3:00:00 AM;55.2;0.826086956521739;53.4837631283885;-0.108577633007592
2/5/2019 4:00:00 AM;55.21;0.782608695652174;53.7336428653978;-0.0904813608396619
2/5/2019 5:00:00 AM;55.26;0.739130434782609;55.0342990849064;0
2/5/2019 6:00:00 AM;55.16;0.695652173913043;51.8922402340206;-0.180962721679337
2/5/2019 7:00:00 AM;55.13;0.652173913043478;50.9524054696923;-0.235251538183126
2/5/2019 8:00:00 AM;55.08;0.608695652173913;49.3482220306383;-0.325732899022801
2/5/2019 9:00:00 AM;54.82;0.565217391304348;41.9517090804068;-0.796235975389066
2/5/2019 9:24:00 AM;55.47;0.547826086956522;58.6413381023141;0.380021715526603
2/5/2019 10:24:00 AM;55.51;0.504347826086957;59.4146555343216;0.452406804198335
2/5/2019 11:24:00 AM;55.5;0.460869565217391;59.1170583428495;0.434310532030405
2/5/2019 12:05:00 PM;54.81;0.431159420289855;43.0821525421625;-0.814332247556996
2/5/2019 12:49:00 PM;54.74;0.399275362318841;41.8422092122029;-0.94100615273253
2/5/2019 1:33:00 PM;54.44;0.367391304347826;36.9358390576311;-1.48389431777054
2/5/2019 2:10:00 PM;54.24;0.340579710144928;34.0678112368978;-1.8458197611292
2/5/2019 2:36:00 PM;54.39;0.321739130434783;37.9588130686155;-1.5743756786102
