UTC0;Input0;136_0;134_0;97_0;98_0;125_10;127_0;128_0 (Info_to_ignore: TickSize: 1 PointValue: 5)
10/10/2017 3:44:00 AM;22845;0;0.750724637681159;2.92561387679962;1.04524018540226;0.078853988697595;11;25
10/10/2017 4:43:00 AM;22843;0;0.707971014492754;3.09526613374692;0.971913953879651;0.0700924343978622;13;23
10/10/2017 5:44:00 AM;22852;0;0.663768115942029;3.91085959849079;1.43000593489882;0.10951942874666;5;32
10/10/2017 6:44:00 AM;22854;0;0.620289855072464;4.66483328627146;1.74718369814359;0.118280983046392;6;34
10/10/2017 7:44:00 AM;22856;0;0.576811594202899;5.36193707827624;1.9554299921187;0.127042537346125;7;36
10/10/2017 8:44:00 AM;22844;0;0.533333333333333;4.88973136456843;1.18657942272871;0.0744732115477286;19;24
10/10/2017 9:44:00 AM;22857;0;0.489855072463768;5.5010832257467;1.43834502712558;0.131423314495992;6;37
10/10/2017 10:44:00 AM;22860;0;0.446376811594203;6.15668843634921;1.67516019018248;0.144565645945591;5;40
10/10/2017 11:44:00 AM;22864;0;0.402898550724638;6.9192658698812;1.95019009897157;0.162088754545056;1;44
10/10/2017 12:44:00 PM;22872;0;0.359420289855072;8.07605142754983;2.48558052531216;0.197134971743987;1;52
10/10/2017 1:34:00 PM;22879;0;0.323188405797101;9.44873468295918;3.08661102457721;0.227800411793052;5;59
10/10/2017 1:42:00 PM;22893;0;0.317391304347826;11.5333300006387;4.13696507380536;0.289131291891181;0;73
10/10/2017 1:49:00 PM;22906;0;0.31231884057971;14.0721630273001;5.34063848037345;0.346081394839445;7;86
10/10/2017 2:07:00 PM;22891;0;0.299275362318841;14.7043294951764;4.77824395859974;0.280369737591449;22;71
10/10/2017 2:19:00 PM;22865;0;0.290579710144928;12.957971833308;2.42550903738508;0.166469531694923;48;45
10/10/2017 2:27:00 PM;22857;0;0.284782608695652;10.8038970630914;0.217147413734834;0.131423314495992;56;37
10/10/2017 2:47:00 PM;22860;0;0.270289855072464;9.23242655009381;-1.08345847941023;0.144565645945591;53;40
10/10/2017 3:24:00 PM;22861;0;0.243478260869565;7.97577670030296;-1.87208666336086;0.148946423095457;52;41
10/10/2017 3:55:00 PM;22856;0;0.221014492753623;6.50146953365766;-2.67711506400493;0.127042537346125;57;36
10/10/2017 4:18:00 PM;22847;0;0.204347826086957;4.55434603234607;-3.69939085225321;0.0876155429973277;66;27
10/10/2017 4:43:00 PM;22871;0;0.186231884057971;4.8914504568711;-2.68982914218255;0.192754194594121;42;51
10/10/2017 5:37:00 PM;22869;0;0.147101449275362;4.94027642529181;-2.11280253900947;0.183992640294388;44;49
10/10/2017 6:14:00 PM;22868;0;0.120289855072464;4.84245886294229;-1.76849608108719;0.179611863144522;45;48
10/10/2017 7:14:00 PM;22876;0;0.0768115942028986;5.34881309343473;-1.00971348047581;0.214658080343453;37;56
10/10/2017 7:57:00 PM;22883;0;0.0456521739130435;6.24297879432197;-0.0924382236708512;0.245323520392518;30;63
10/10/2017 8:57:00 PM;22904;0;0.00217391304347826;8.54760458511009;1.76975005369382;0.337319840539712;9;84
10/10/2017 9:00:00 PM;22902;1;0;10.0962703233636;2.65473263355783;0.328558286239979;11;82
10/10/2017 10:59:00 PM;22897;0;0.957246376811594;10.7956948154606;2.68332570052388;-0.0218321543969959;5;3
10/11/2017 12:00:00 AM;22899;0;0.91304347826087;11.380193265788;2.61425932068101;-0.0130992926381975;4;5
10/11/2017 1:00:00 AM;22904;0;0.869565217391304;12.1073052338106;2.67309703096293;0.00873286175879836;1;11
10/11/2017 2:00:00 AM;22911;0;0.826086956521739;13.0974094226222;2.93056097581957;0.0392978779145926;3;18
10/11/2017 3:00:00 AM;22912;0;0.782608695652174;13.8036459304021;2.90943798687963;0.0436643087939918;8;19
10/11/2017 4:01:00 AM;22911;0;0.738405797101449;14.1198865455553;2.58054288162628;0.0392978779145926;9;18
10/11/2017 5:01:00 AM;22911;0;0.694927536231884;14.2067430212956;2.13391948589319;0.0392978779145926;9;18
10/11/2017 6:01:00 AM;22904;0;0.651449275362319;13.5544882028989;1.18533173399726;0.00873286175879836;16;11
10/11/2017 7:01:00 AM;22899;0;0.607971014492754;12.4901348471431;0.0967827025930994;-0.0130992926381975;21;6
10/11/2017 8:01:00 AM;22884;0;0.564492753623188;10.317320852213;-1.66082503386955;-0.0785957558291852;36;2
10/11/2017 9:01:00 AM;22889;0;0.521014492753623;8.89625779804192;-2.46551047043252;-0.0567636014321893;31;7
10/11/2017 10:01:00 AM;22891;0;0.477536231884058;7.84105161259868;-2.81657332470061;-0.048030739673391;29;10
10/11/2017 11:01:00 AM;22893;0;0.434057971014493;7.08451056574268;-2.85849149724529;-0.0392978779145926;27;12
10/11/2017 12:01:00 PM;22881;0;0.390579710144928;5.45377885592097;-3.59137856565359;-0.0916950484673828;39;9
10/11/2017 1:01:00 PM;22894;0;0.347101449275362;5.15102576297431;-3.1153053268802;-0.0349314470351934;26;22
10/11/2017 1:38:00 PM;22899;0;0.320289855072464;5.25398529684026;-2.40987663441141;-0.0130992926381975;21;27
10/11/2017 2:03:00 PM;22894;0;0.302173913043478;4.87591672312556;-2.23035616650089;-0.0349314470351934;26;22
10/11/2017 2:39:00 PM;22904;0;0.276086956521739;5.3218639463048;-1.42752715465731;0.00873286175879836;16;32
10/11/2017 3:29:00 PM;22904;0;0.239855072463768;5.61060477419232;-0.911029061415833;0.00873286175879836;16;32
10/11/2017 4:14:00 PM;22910;0;0.207246376811594;6.25152018322842;-0.216090921903789;0.0349314470351934;10;38
10/11/2017 5:14:00 PM;22914;0;0.163768115942029;7.00150780930198;0.427117363335817;0.0523971705527901;6;42
10/11/2017 6:14:00 PM;22908;0;0.120289855072464;7.03068321082174;0.365034211884455;0.0261985852763951;12;36
10/11/2017 7:13:00 PM;22923;0;0.077536231884058;8.17000088197528;1.2034815064304;0.0916950484673828;0;51
10/11/2017 7:55:00 PM;22925;0;0.0471014492753623;9.12906742339692;1.73003843828163;0.100427910226181;4;53
10/11/2017 8:55:00 PM;22930;0;0.0036231884057971;10.1752982758117;2.22101543255709;0.122260064623177;3;58
10/11/2017 9:00:00 PM;22930;1;0;10.8790369974959;2.33980332339304;0.122260064623177;3;58
10/11/2017 11:00:00 PM;22927;0;0.956521739130435;11.0671053749138;2.02229736064879;-0.0130832969908417;4;2
10/12/2017 12:00:00 AM;22929;0;0.91304347826087;11.2478756948258;1.76245414444861;-0.00436109899694723;3;4
10/12/2017 1:00:00 AM;22920;0;0.869565217391304;10.5433752253011;0.846362939939169;-0.0436109899694723;12;1
10/12/2017 2:00:00 AM;22921;0;0.826086956521739;9.95103582353477;0.203218830538242;-0.0392498909725251;11;2
10/12/2017 3:00:00 AM;22927;0;0.782608695652174;9.85218260763941;0.0834924917143045;-0.0130832969908417;5;8
