UTC0;Input0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 1E-05 PointValue: 1)
7/25/2018 7:00:00 AM;1.16985;0.583333333333333;-0.000181064745677251;0.000110381661423562;0.129243199753507;11.9999999999898;231.000000000003
7/25/2018 8:00:00 AM;1.16902;0.541666666666667;-0.000142178888250522;0.000119414015080233;0.0582022356505824;95.0000000000006;147.999999999993
7/25/2018 9:00:00 AM;1.16962;0.5;-6.22292405429992E-05;0.000159490930230204;0.109557149459932;34.999999999985;208.000000000008
7/25/2018 10:00:00 AM;1.1704;0.458333333333333;6.33407596899449E-05;0.000228048744370519;0.17631853741207;12.9999999999963;286.000000000008
7/25/2018 11:00:00 AM;1.16926;0.416666666666667;7.00598110439099E-05;0.000187814236579587;0.0787442011743184;127.00000000001;171.999999999994
7/25/2018 12:00:00 PM;1.16953;0.375;9.60640842011529E-05;0.000171054807789464;0.101853912388519;100.000000000011;198.999999999994
7/25/2018 1:00:00 PM;1.16992;0.333333333333333;0.000146454166199517;0.000177155911830262;0.135234606364597;60.9999999999999;238.000000000005
7/25/2018 1:54:00 PM;1.16961;0.295833333333333;0.000159535237096442;0.00015218958618175;0.108701234229771;157.999999999991;207.000000000002
7/25/2018 2:44:00 PM;1.16836;0.261111111111111;6.82507742706395E-05;4.87240986847581E-05;0.00171183046032243;282.999999999989;82.0000000000043
7/25/2018 3:09:00 PM;1.16699;0.24375;-0.000113333927650006;-0.00010628848258871;-0.115548556071004;419.999999999998;29.9999999999967
7/25/2018 4:09:00 PM;1.16694;0.202083333333333;-0.000258298193511974;-0.000201002198760543;-0.119828132221772;424.999999999986;53.9999999999985
7/25/2018 5:09:00 PM;1.16794;0.160416666666667;-0.000289158536355139;-0.000185490033282966;-0.0342366092062204;324.999999999998;153.999999999987
7/25/2018 5:45:00 PM;1.16984;0.135416666666667;-0.00015847466209995;-4.38449272222215E-05;0.128387284523346;134.999999999996;343.999999999989
7/25/2018 6:10:00 PM;1.17096;0.118055555555556;3.5063697069404E-05;0.000119754745557706;0.224249790300774;24.0000000000018;455.99999999999
7/25/2018 7:10:00 PM;1.17019;0.0763888888888889;0.000124872226936468;0.000167650620339816;0.158344317578798;100.999999999996;378.999999999996
7/25/2018 7:45:00 PM;1.1726;0.0520833333333333;0.000386062702166567;0.000343072876455932;0.364619888046301;17.0000000000003;619.999999999998
7/25/2018 8:11:00 PM;1.17179;0.0340277777777778;0.000521684154815016;0.000382955463283505;0.295290754403699;207.999999999986;539.000000000001
7/25/2018 9:00:00 PM;1.17278;0;0.000700969519085826;0.000449792662043451;0.380026362189089;109.000000000004;637.999999999983
7/25/2018 10:00:00 PM;1.17225;0.958333333333333;0.000791167801416526;0.000431992755499321;-0.0451917665717287;133.000000000005;18.0000000000069
7/25/2018 11:00:00 PM;1.17318;0.916666666666667;0.000927007848240846;0.000454266241858913;0.0341069936390419;40.0000000000178;110.999999999994
7/26/2018 12:00:00 AM;1.17379;0.875;0.00107153201201204;0.000479032324504089;0.0861201589385866;9.00000000001455;171.999999999994
7/26/2018 1:00:00 AM;1.1735;0.833333333333333;0.0011494181003;0.000445534730233639;0.0613925885502868;38.0000000000047;143.000000000004
7/26/2018 2:00:00 AM;1.17346;0.791666666666667;0.00119415029938263;0.000392213543453016;0.0579818891863789;90.0000000000123;139
7/26/2018 3:00:00 AM;1.17356;0.75;0.00122356555166214;0.000337303036586019;0.0665086375961393;80.0000000000134;148.999999999999
7/26/2018 4:00:00 AM;1.17324;0.708333333333333;0.00120714085699047;0.00025670267353148;0.0392230426849134;112.000000000001;117.000000000012
7/26/2018 5:00:00 AM;1.17314;0.666666666666667;0.0011725387075241;0.000177680419252081;0.0306962942751529;122;107.000000000013
7/26/2018 6:00:00 AM;1.17344;0.625;0.00115599812081979;0.000128911866038221;0.0562765395044343;92.0000000000032;137.000000000009
7/26/2018 6:59:00 AM;1.17263;0.584027777777778;0.00106524981931821;3.05308516293161E-05;-0.0127901226146313;173.000000000001;56.0000000000116
7/26/2018 7:59:00 AM;1.17266;0.542361111111111;0.000984404286012985;-4.02517453407308E-05;-0.010232098091705;170.000000000003;59.000000000009
7/26/2018 8:59:00 AM;1.17127;0.500694444444444;0.000798962295120997;-0.000180554988986175;-0.128753900987389;309.000000000004;18.0000000000069
7/26/2018 9:59:00 AM;1.17162;0.459027777777778;0.000672488230517798;-0.000245623242871499;-0.0989102815532178;273.999999999996;106.000000000006
7/26/2018 10:59:00 AM;1.17117;0.417361111111111;0.000529837744227324;-0.000310618983329579;-0.137280649397149;319.000000000003;60.9999999999999
7/26/2018 11:59:00 AM;1.17099;0.375694444444444;0.000397677531387419;-0.000354223356935587;-0.152628796534726;337.000000000009;42.999999999993
7/26/2018 12:35:00 PM;1.17234;0.350694444444444;0.000397293575101099;-0.000283685850577526;-0.0375176930029499;202.000000000013;225.999999999993
7/26/2018 12:47:00 PM;1.17064;0.342361111111111;0.000256852656926876;-0.000339301415001399;-0.182472415968897;372.000000000017;55.9999999999894
7/26/2018 1:00:00 PM;1.16943;0.333333333333333;4.73692861986397E-05;-0.000439027828583708;-0.285646071727005;493.00000000001;24.0000000000018
7/26/2018 1:30:00 PM;1.1679;0.3125;-0.000239346964784781;-0.000580595263653703;-0.416105322396357;646.000000000013;32.9999999999941
7/26/2018 2:04:00 PM;1.16765;0.288888888888889;-0.000481197623363627;-0.000657956737786039;-0.437422193420749;670.999999999999;36.0000000000138
7/26/2018 2:31:00 PM;1.16543;0.270138888888889;-0.000842292041072445;-0.000815240924395886;-0.626716008117462;893.00000000001;1.9999999999909
7/26/2018 3:07:00 PM;1.1662;0.245138888888889;-0.00105417750177206;-0.000821701108076399;-0.561060045362304;816.000000000017;98.9999999999824
